backend   |  
backend   |       INFO   Will watch for changes in these directories: ['/app']
backend   |       INFO   Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
backend   |       INFO   Started reloader process [100] using WatchFiles
backend   | 2025-07-14 02:37:48.240 | DEBUG    | backend.src.core.profiler:__init__:64 - Profiler inicializado. Directorio de salida: 'performance'.
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [process_user_query] Métricas recogidas: tiempo=8.9056s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=710
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/process_user_query.json
backend   | 2025-07-14 02:55:36 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: process_user_query. Tiempo: 8.906s, Memoria pico: 175.60MB, Llamadas: 710
backend   | 2025-07-14 02:55:36 | INFO     | backend.src.core.policies:dispatch:65 - ◀️ Respuesta enviada: 200 (tardó 8907.26ms)
backend   |       INFO   172.18.0.1:35504 - "POST /chat/query HTTP/1.1" 200
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0949s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=365
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:55:36 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.095s, Memoria pico: 175.60MB, Llamadas: 365
backend   | 2025-07-14 02:56:14 | INFO     | backend.src.core.policies:dispatch:58 - ▶️ Solicitud recibida: POST /chat/query
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: process_user_query
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: process_user_query
backend   | 2025-07-14 02:56:14 | INFO     | backend.src.routers.chat:process_user_query:55 - 📩 Recibida nueva consulta al chat.
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.routers.chat:process_user_query:56 - Payload recibido: session_id='sess_1f0df7a9accc42a9d3e3562946042976', query='¿Qué noticias hay de ajover?'
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.routers.chat:process_user_query:70 - Buscando sesión existente: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0860s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=240
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:56:14 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.086s, Memoria pico: 175.60MB, Llamadas: 240
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.routers.chat:process_user_query:86 - Invocando agente para sesión: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: invoke_agent
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: invoke_agent
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: get_persistent_chat_history
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: get_persistent_chat_history
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:56:14.306175-05:00
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0823s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:56:14 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.082s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.orchestrator.settings.agent_factory:get_persistent_chat_history:149 - 📜 Historial convertido (48 mensajes)
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [get_persistent_chat_history] Métricas recogidas: tiempo=0.0838s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=334
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/get_persistent_chat_history.json
backend   | 2025-07-14 02:56:14 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: get_persistent_chat_history. Tiempo: 0.084s, Memoria pico: 175.60MB, Llamadas: 334
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0981s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=357
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:56:14 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.098s, Memoria pico: 175.60MB, Llamadas: 357
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:199 - 📚 Historial para grafo (48 msgs)
backend   | 2025-07-14 02:56:14 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:203 - 📚 Tipo de consulta: web
backend   | 2025-07-14 02:56:14 | INFO     | backend.src.orchestrator.settings.agent_factory:invoke_agent:220 - ▶️ Invocando grafo con consulta: '¿Qué noticias hay de ajover?…'
backend   | 2025-07-14 02:56:14 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:56:15 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: Sí
backend   | 2025-07-14 02:56:15 | INFO     | backend.src.orchestrator.settings.agent_settings:_tools_node:190 - 🛠️ Nodo Herramientas: Ejecutando 1 herramienta(s) en paralelo...
backend   | 2025-07-14 02:56:15 | INFO     | backend.src.orchestrator.settings.agent_settings:_run_one_tool:157 - -> Llamando a la herramienta: tool_web_search con argumentos: {'query': 'noticias de Ajover', 'query_type': 'web', 'n_docs': 1}
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.orchestrator.tools.web_content:tool_web_search:89 - 🔵 [tool_web_search] Tool invocada. query='noticias de Ajover', query_type='web', n_docs=1
backend   | 2025-07-14 02:56:15 | INFO     | backend.src.orchestrator.tools.web_content:tool_web_search:97 - 🟦 [tool_web_search] Ejecutando búsqueda web: 'noticias de Ajover' [type=web, n_docs=1]...
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: searchai_hybrid_search
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: searchai_hybrid_search
backend   | 2025-07-14 02:56:15 | INFO     | backend.src.infrastructure.searchai:hybrid_search:240 - 🔎🤖 Ejecutando búsqueda híbrida para consulta (primeros 50 caracteres): 'noticias de Ajover...'
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:243 - Generando embedding para la consulta...
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: openai_get_text_embedding
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: openai_get_text_embedding
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.infrastructure.openai:get_text_embedding:281 - 📊 Generando embedding para texto (len=18)
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.utils.time_utils:_refill_tokens:211 - 🔄 Bucket 'default' rellenado: 4.00 → 5.00 tokens (+273.49 en 273.49s)
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.utils.time_utils:consume:194 - 🪣 Consumidos 1 tokens del bucket 'default'. Tokens restantes: 4.00
backend   | 2025-07-14 02:56:15 | DEBUG    | backend.src.infrastructure.openai:client:148 - 🔍 Accediendo a cliente de OpenAI
backend   | 2025-07-14 02:56:16 | INFO     | backend.src.infrastructure.openai:get_text_embedding:294 - ✅ Embedding generado (dim=1536)
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [openai_get_text_embedding] Métricas recogidas: tiempo=0.3630s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=7789
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/openai_get_text_embedding.json
backend   | 2025-07-14 02:56:16 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: openai_get_text_embedding. Tiempo: 0.363s, Memoria pico: 175.60MB, Llamadas: 7789
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:245 - Embedding de consulta generado. Longitud: 1536.
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:252 - Configurando búsqueda vectorial con 1 vecinos más cercanos.
backend   | 2025-07-14 02:56:16 | SUCCESS  | backend.src.infrastructure.searchai:hybrid_search:277 - 🔍✅ Búsqueda híbrida completada. Se devolvieron 1 resultados.
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.infrastructure.searchai:hybrid_search:280 - IDs de resultados obtenidos: ['j1qe5rzu5m92sDtLfZacPwr__O0BXN_1LXBT4Dh5']...
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [searchai_hybrid_search] Métricas recogidas: tiempo=1.0984s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=583
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/searchai_hybrid_search.json
backend   | 2025-07-14 02:56:16 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: searchai_hybrid_search. Tiempo: 1.098s, Memoria pico: 175.60MB, Llamadas: 583
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.orchestrator.tools.web_content:tool_web_search:105 - 🔵 [tool_web_search] Respuesta raw de SearchAI: [{'content': 'Código\nUnidades\n Perfil Ajonit\nTr...
backend   | 2025-07-14 02:56:16 | SUCCESS  | backend.src.orchestrator.tools.web_content:tool_web_search:109 - 🟦 [tool_web_search] Búsqueda web completada. Documentos encontrados: 1
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.orchestrator.tools.web_content:_format_web_search_results:26 - 🔵 [tool_web_search] Formateando resultados de búsqueda web.
backend   | 2025-07-14 02:56:16 | DEBUG    | backend.src.orchestrator.tools.web_content:_format_web_search_results:47 - 🔵 [tool_web_search] 1 documentos web formateados.
backend   | 2025-07-14 02:56:16 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:56:18 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: No
backend   | 2025-07-14 02:56:18 | SUCCESS  | backend.src.orchestrator.settings.agent_factory:invoke_agent:223 - ✔️ Respuesta generada: 'Gracias por tu consulta. Lamentablemente, no encon…'
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [invoke_agent] Métricas recogidas: tiempo=4.0239s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=362
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/invoke_agent.json
backend   | 2025-07-14 02:56:18 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: invoke_agent. Tiempo: 4.024s, Memoria pico: 175.60MB, Llamadas: 362
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:56:18.330049-05:00
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0825s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:56:18 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.082s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:56:18.412185-05:00
backend   | 2025-07-14 02:56:18 | SUCCESS  | backend.src.routers.chat:process_user_query:112 - ✅ Respuesta construida exitosamente para la sesión sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [process_user_query] Métricas recogidas: tiempo=4.1955s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=710
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/process_user_query.json
backend   | 2025-07-14 02:56:18 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: process_user_query. Tiempo: 4.196s, Memoria pico: 175.60MB, Llamadas: 710
backend   | 2025-07-14 02:56:18 | INFO     | backend.src.core.policies:dispatch:65 - ◀️ Respuesta enviada: 200 (tardó 4197.41ms)
backend   |       INFO   172.18.0.1:41762 - "POST /chat/query HTTP/1.1" 200
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0938s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=369
backend   | 2025-07-14 02:56:18 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:56:18 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.094s, Memoria pico: 175.60MB, Llamadas: 369
backend   | 2025-07-14 02:56:29 | INFO     | backend.src.core.policies:dispatch:58 - ▶️ Solicitud recibida: POST /chat/query
backend   | 2025-07-14 02:56:29 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: process_user_query
